NUM|CONSOLKEY|CRFTYPE|CRF_TXN_CODE|TID|PARENTBRCA|BRCA_CO|CCY|PSTA|DRCR|EXRATE|CURRMAR|ACCOFF|TRAT|PLCATE|PRODCA|SYSID|DESK|DLREF|OUREF|THREF|CSNM|COUNTERPARTY|VALD|PSTD|EXDATE|INPUTTER|AUTHORISER|RSMK|REMK|CURRNO|SYS_DATE|CATEGORY|SECTOR|TENOR|PRODCODE|
59010103|PL.51001.21052.3203.ST.02001.SECU.00......CN0010606|51001|ACC|184812311944520.030001|0606|0606|CNY|24.710000|1||1|9999|450|51001|21052|LD|00|LD1735553283|LD1735553283||1001319||20180702|20180702||42_INPUTTER|42_INPUTTER|||1|20180702|51001|3203|ST|21052|
50010202|PL.51001.21053.3064.MT.02104.UNSECU.00......CN0010606|51001|ACC|184432036271267.020001|0606|0606|CNY|5456.420000|1||1|9999|450|51001|21053|LD|00|LD1428200012|LD1428200012||1000949||20180701|20180702||38_INPUTTER|38_INPUTTER|||1|20180702|51001|3064|MT|21053|
50010202|PL.51001.21053.3064.MT.02104.UNSECU.00......CN0010606|51001|ACC|184810724044530.050001|0606|0606|CNY|5456.420000|1||1|9999|450|51001|21053|LD|00|LD1428200012|LD1428200012||1000949||20180702|20180702||47_INPUTTER|47_INPUTTER|||1|20180702|51001|3064|MT|21053|
50110101|PL.50000.1112.3203..........CN0010613|||184810040244669.000001|0606|0613|CNY|-0.150000|0||1|9999|380|50000|1112|IC|||1061302000002181||1001390|||20180702||45_INPUTTER|45_INPUTTER|||1|20180702|50000|3203||1112|
501104|PL.50000.6122.1002..........CN0010606|||184810040244696.010001|0606|0606|CNY|-21.330000|0||1|9999|380|50000|6122|IC|||1060606000000516||1000438|||20180702||45_INPUTTER|45_INPUTTER|||1|20180702|50000|1002||6122|
50010203|PL.51001.21056.3204.MT.02401.UNSECU.00......CN0010606|51001|ACC|184431704771266.060001|0606|0606|CNY|82.580000|1||1|1|450|51001|21056|LD|00|LD1728687804|LD1728687804||1002725||20180701|20180702||37_INPUTTER|37_INPUTTER|||1|20180702|51001|3204|MT|21056|
50110101|PL.50000.1112.3203..........CN0010606|||184811060744674.000001|0606|0606|CNY|-0.150000|0||1|9999|380|50000|1112|IC|||1060602000002588||1001210|||20180702||48_INPUTTER|48_INPUTTER|||1|20180702|50000|3203||1112|
50010203|PL.51001.21056.3204.MT.02401.UNSECU.00......CN0010606|51001|ACC|184811975244522.050001|0606|0606|CNY|82.580000|1||1|1|450|51001|21056|LD|00|LD1728687804|LD1728687804||1002725||20180702|20180702||41_INPUTTER|41_INPUTTER|||1|20180702|51001|3204|MT|21056|
501103|PL.50000.1101.1002..........CN0010611|||184811975244663.030001|0611|0611|CNY|-0.190000|0||1|1|380|50000|1101|IC|||1061101000012475||1003531|||20180702||41_INPUTTER|41_INPUTTER|||1|20180702|50000|1002||1101|
501104|PL.50000.6121.1002..........CN0010606|||184810387444688.070001|0606|0606|CNY|-1925.000000|0||1|1|380|50000|6121|IC|||1060606000003086||1003749|||20180702||46_INPUTTER|46_INPUTTER|||1|20180702|50000|1002||6121|
50110101|PL.50000.1112.3049..........CN0010608|||184812311944676.070001|0608|0608|CNY|-301.900000|0||1|1|380|50000|1112|IC|||1060802000007352||1002162|||20180702||42_INPUTTER|42_INPUTTER|||1|20180702|50000|3049||1112|
59010202|PL.51001.21053.3050.MT.02102.SECU.00......CN0010606|51001|ACC|184431704771265.040001|0606|0606|USD|18.150000|1|6.616600|1|9999|450|51001|21053|LD|00|LD1625690004|LD1625690004||1001063||20180701|20180702||37_INPUTTER|37_INPUTTER|||1|20180702|51001|3050|MT|21053|
50110101|PL.50000.1112.3063..........CN0010609|||184810040244665.080001|0606|0609|CNY|-0.030000|0||1|1|380|50000|1112|IC|||1060902000007322||1004372|||20180702||45_INPUTTER|45_INPUTTER|||1|20180702|50000|3063||1112|
501102|PL.50000.6131.3063..........CN0010609|||184810724044668.020001|0606|0609|CNY|-80.000000|0||1|9999|380|50000|6131|IC|||1060907000002187||1001265|||20180702||47_INPUTTER|47_INPUTTER|||1|20180702|50000|3063||6131|
50110101|PL.50000.1112.3203..........CN0010606|||184811060744671.050001|0606|0606|CNY|-0.100000|0||1|1|380|50000|1112|IC|||1060602000005617||1002866|||20180702||48_INPUTTER|48_INPUTTER|||1|20180702|50000|3203||1112|
50110101|PL.50000.1112.3107..........CN0010606|||184811643444678.060001|0606|0606|CNY|-12.510000|0||1|9999|380|50000|1112|IC|||1060602000001061||1001946|||20180702||36_INPUTTER|36_INPUTTER|||1|20180702|50000|3107||1112|
59010202|PL.51001.21053.3050.MT.02102.SECU.00......CN0010606|51001|ACC|184811975244521.010001|0606|0606|USD|18.150000|1|6.616600|1|9999|450|51001|21053|LD|00|LD1625690004|LD1625690004||1001063||20180702|20180702||41_INPUTTER|41_INPUTTER|||1|20180702|51001|3050|MT|21053|
59010202|PL.51001.21053.3050.MT.02102.SECU.00......CN0010606|51001|ACC|184430096371266.110001|0606|0606|USD|1.090000|1|6.616600|1|9999|450|51001|21053|LD|00|LD1719101161|LD1719101161||1001063||20180701|20180702||43_INPUTTER|43_INPUTTER|||1|20180702|51001|3050|MT|21053|
501103|PL.50000.1101.1002..........CN0010606|||184810387444660.040001|0606|0606|CNY|-0.010000|0||1|9999|380|50000|1101|IC|||1060601000004846||1000138|||20180702||46_INPUTTER|46_INPUTTER|||1|20180702|50000|1002||1101|
501104|PL.50000.6122.1002..........CN0010606|||184810387444666.060001|0606|0606|CNY|-18.240000|0||1|9999|380|50000|6122|IC|||1060606000002039||1000470|||20180702||46_INPUTTER|46_INPUTTER|||1|20180702|50000|1002||6122|
59010202|PL.51001.21053.3050.MT.02102.SECU.00......CN0010606|51001|ACC|184812311944526.000001|0606|0606|USD|1.080000|1|6.616600|1|9999|450|51001|21053|LD|00|LD1719101161|LD1719101161||1001063||20180702|20180702||42_INPUTTER|42_INPUTTER|||1|20180702|51001|3050|MT|21053|
50110101|PL.50000.1112.3204..........CN0010606|||184812980344677.000001|0606|0606|CNY|-1.210000|0||1|9999|380|50000|1112|IC|||1060602000000545||1000026|||20180702||44_INPUTTER|44_INPUTTER|||1|20180702|50000|3204||1112|
50010103|PL.51001.21052.3049.ST.02001.UNSECU.00......CN0010606|51001|ACC|184431704771267.070001|0606|0606|CNY|896.100000|1||1|1|450|51001|21052|LD|00|LD1732634660|LD1732634660||1003771||20180701|20180702||37_INPUTTER|37_INPUTTER|||1|20180702|51001|3049|ST|21052|
50110101|PL.50000.1112.3050..........CN0010609|||184810040244665.030001|0606|0609|CNY|-0.080000|0||1|1|380|50000|1112|IC|||1060902000006342||1003995|||20180702||45_INPUTTER|45_INPUTTER|||1|20180702|50000|3050||1112|
501104|PL.50000.6121.1002..........CN0010606|||184810387444663.030001|0606|0606|CNY|-80.670000|0||1|9999|380|50000|6121|IC|||1060606000001229||1000635|||20180702||46_INPUTTER|46_INPUTTER|||1|20180702|50000|1002||6121|
50010103|PL.51001.21052.3049.ST.02001.UNSECU.00......CN0010606|51001|ACC|184811975244525.080001|0606|0606|CNY|896.100000|1||1|1|450|51001|21052|LD|00|LD1732634660|LD1732634660||1003771||20180702|20180702||41_INPUTTER|41_INPUTTER|||1|20180702|51001|3049|ST|21052|
501103|PL.50000.1101.1002..........CN0010606|||184812311944660.010001|0606|0606|USD|-0.010000|0|6.616600|1|9999|380|50000|1101|IC|||1060601000001197||1000369|||20180702||42_INPUTTER|42_INPUTTER|||1|20180702|50000|1002||1101|
500105|PL.51500.21060.3107.ST.03002..00......CN0010611|51500|ACC|184433041371266.100001|0611|0611|CNY|151.250000|1||1|1|450|51500|21060|LD|00|LD1816362608|LD1816362608||1003089||20180701|20180702||42_INPUTTER|42_INPUTTER|||1|20180702|51500|3107|ST|21060|
500105|PL.51500.21060.3107.ST.03002..00......CN0010611|51500|ACC|184810040244523.040001|0611|0611|CNY|151.250000|1||1|1|450|51500|21060|LD|00|LD1816362608|LD1816362608||1003089||20180702|20180702||45_INPUTTER|45_INPUTTER|||1|20180702|51500|3107|ST|21060|
501104|PL.50000.6122.1002..........CN0010606|||184810387444694.040001|0606|0606|CNY|-21.340000|0||1|9999|380|50000|6122|IC|||1060606000000338||1000315|||20180702||46_INPUTTER|46_INPUTTER|||1|20180702|50000|1002||6122|
50120201|PL.50000.2000.7001..........CN0010606|||184810724044690.020001|0606|0606|CNY|-4521.910000|0||1|1|380|50000|2000|IC|||1060609000000116||9000086|||20180702||47_INPUTTER|47_INPUTTER|||1|20180702|50000|7001||2000|
50110101|PL.50000.1112.3064..........CN0010606|||184811397744679.000001|0606|0606|CNY|-0.760000|0||1|9999|380|50000|1112|IC|||1060602000000219||1000949|||20180702||49_INPUTTER|49_INPUTTER|||1|20180702|50000|3064||1112|
50110501|PL.50000.6111.3203..........CN0010608|||184811643444679.070001|0608|0608|CNY|-90.000000|0||1|1|380|50000|6111|IC|||1060805000002325||1002379|||20180702||36_INPUTTER|36_INPUTTER|||1|20180702|50000|3203||6111|
501104|PL.50000.6122.1002..........CN0010606|||184810387444693.040001|0606|0606|CNY|-64.000000|0||1|9999|380|50000|6122|IC|||1060606000000192||1000315|||20180702||46_INPUTTER|46_INPUTTER|||1|20180702|50000|1002||6122|
50010202|PL.51001.21056.3064.MT.02402.UNSECU.00......CN0010606|51001|ACC|184430096371266.140001|0606|0606|CNY|2894.430000|1||1|1|450|51001|21056|LD|00|LD1723778430|LD1723778430||1003057||20180701|20180702||43_INPUTTER|43_INPUTTER|||1|20180702|51001|3064|MT|21056|
501104|PL.50000.6121.1002..........CN0010607|||184810387444689.010001|0606|0607|CNY|-5.530000|0||1|9999|380|50000|6121|IC|||1060706000001436||1000417|||20180702||46_INPUTTER|46_INPUTTER|||1|20180702|50000|1002||6121|
50010202|PL.51001.21056.3064.MT.02402.UNSECU.00......CN0010606|51001|ACC|184811643444523.030001|0606|0606|CNY|2894.430000|1||1|1|450|51001|21056|LD|00|LD1723778430|LD1723778430||1003057||20180702|20180702||36_INPUTTER|36_INPUTTER|||1|20180702|51001|3064|MT|21056|
50010103|PL.51001.21052.3061.ST.02001.UNSECU.00......CN0010606|51001|ACC|184433041371267.000001|0606|0606|CNY|177.150000|1||1|1|450|51001|21052|LD|00|LD1813152870|LD1813152870||1002175||20180701|20180702||42_INPUTTER|42_INPUTTER|||1|20180702|51001|3061|ST|21052|
50010103|PL.51001.21052.3061.ST.02001.UNSECU.00......CN0010606|51001|ACC|184810040244527.090001|0606|0606|CNY|177.150000|1||1|1|450|51001|21052|LD|00|LD1813152870|LD1813152870||1002175||20180702|20180702||45_INPUTTER|45_INPUTTER|||1|20180702|51001|3061|ST|21052|
50110101|PL.50000.1131.3203..........CN0010608|||184811643444674.010001|0608|0608|USD|-3.030000|0|6.616600|1|1|380|50000|1131|IC|||1060803000006344||1004486|||20180702||36_INPUTTER|36_INPUTTER|||1|20180702|50000|3203||1131|
50010103|PL.51001.21052.3000.ST.02001.UNSECU.00......CN0010606|51001|ACC|184430096371265.130001|0606|0606|CNY|7642.710000|1||1|9999|450|51001|21052|LD|00|LD1817709145|LD1817709145||1000901||20180701|20180702||43_INPUTTER|43_INPUTTER|||1|20180702|51001|3000|ST|21052|
500203|PL.51001.21073.2154.MT.04001.SECU.00......CN0010606|51001|ACC|184430433071265.100001|0606|0606|USD|2659.900000|1|6.616600|1|1|450|51001|21073|LD|00|LD1635699975|LD1635699975||1002894||20180701|20180702||44_INPUTTER|44_INPUTTER|||1|20180702|51001|2154|MT|21073|
50010103|PL.51001.21052.3000.ST.02001.UNSECU.00......CN0010606|51001|ACC|184810387444527.050001|0606|0606|CNY|7642.710000|1||1|9999|450|51001|21052|LD|00|LD1817709145|LD1817709145||1000901||20180702|20180702||46_INPUTTER|46_INPUTTER|||1|20180702|51001|3000|ST|21052|
501104|PL.50000.6122.1002..........CN0010606|||184810387444695.020001|0606|0606|CNY|-2.660000|0||1|9999|380|50000|6122|IC|||1060606000000443||1000516|||20180702||46_INPUTTER|46_INPUTTER|||1|20180702|50000|1002||6122|
500203|PL.51001.21073.2154.MT.04001.SECU.00......CN0010606|51001|ACC|184810724044524.000001|0606|0606|USD|2659.890000|1|6.616600|1|1|450|51001|21073|LD|00|LD1635699975|LD1635699975||1002894||20180702|20180702||47_INPUTTER|47_INPUTTER|||1|20180702|51001|2154|MT|21073|
50110101|PL.50000.1112.3203..........CN0010609|||184810040244666.040001|0606|0609|CNY|-11.280000|0||1|1|380|50000|1112|IC|||1060902000007578||1002168|||20180702||45_INPUTTER|45_INPUTTER|||1|20180702|50000|3203||1112|
501104|PL.50000.6121.1002..........CN0010606|||184810387444688.050001|0606|0606|CNY|-1000.000000|0||1|9999|380|50000|6121|IC|||1060606000002985||1001930|||20180702||46_INPUTTER|46_INPUTTER|||1|20180702|50000|1002||6121|
50110101|PL.50000.1131.3049..........CN0010608|||184811643444673.020001|0608|0608|USD|-3.540000|0|6.616600|1|1|380|50000|1131|IC|||1060803000005787||1004218|||20180702||36_INPUTTER|36_INPUTTER|||1|20180702|50000|3049||1131|
50110101|PL.50000.1112.3203..........CN0010608|||184812311944676.090001|0608|0608|CNY|-0.050000|0||1|1|380|50000|1112|IC|||1060802000007409||1004508|||20180702||42_INPUTTER|42_INPUTTER|||1|20180702|50000|3203||1112|
50110101|PL.50000.1112.3203..........CN0010606|||184811060744674.020001|0606|0606|CNY|-28.180000|0||1|9999|380|50000|1112|IC|||1060602000002629||1001304|||20180702||48_INPUTTER|48_INPUTTER|||1|20180702|50000|3203||1112|
50110101|PL.50000.1112.3109..........CN0010607|||184812311944673.020001|0606|0607|CNY|-0.710000|0||1|9999|380|50000|1112|IC|||1060702000001481||1001438|||20180702||42_INPUTTER|42_INPUTTER|||1|20180702|50000|3109||1112|
50110101|PL.50000.1112.3107..........CN0010606|||184812311944678.070001|0606|0606|CNY|-3.920000|0||1|9999|380|50000|1112|IC|||1060602000000529||1000019|||20180702||42_INPUTTER|42_INPUTTER|||1|20180702|50000|3107||1112|
501104|PL.50000.6122.1002..........CN0010606|||184810387444667.040001|0606|0606|CNY|-3.660000|0||1|9999|380|50000|6122|IC|||1060606000002187||1000342|||20180702||46_INPUTTER|46_INPUTTER|||1|20180702|50000|1002||6122|
501102|PL.50000.6131.3109..........CN0010606|||184810724044669.050001|0606|0606|CNY|-1833.330000|0||1|1|380|50000|6131|IC|||1060607000003198||1002163|||20180702||47_INPUTTER|47_INPUTTER|||1|20180702|50000|3109||6131|
501103|PL.50000.1102.1002..........CN0010606|||184810387444661.030001|0606|0606|CNY|-0.010000|0||1|9999|380|50000|1102|IC|||1060601000005017||1000578|||20180702||46_INPUTTER|46_INPUTTER|||1|20180702|50000|1002||1102|
501104|PL.50000.6122.1002..........CN0010606|||184810387444664.020001|0606|0606|CNY|-16.000000|0||1|9999|380|50000|6122|IC|||1060606000001687||1000342|||20180702||46_INPUTTER|46_INPUTTER|||1|20180702|50000|1002||6122|
59010203|PL.51001.21056.3204.MT.02401.SECU.00......CN0010606|51001|ACC|184430096371266.050001|0606|0606|CNY|185.800000|1||1|1|450|51001|21056|LD|00|LD1711722885|LD1711722885||1002725||20180701|20180702||43_INPUTTER|43_INPUTTER|||1|20180702|51001|3204|MT|21056|
50010202|PL.51001.21053.3049.MT.02102.UNSECU.00......CN0010608|51001|ACC|184431367771267.030001|0608|0608|CNY|35.080000|1||1|1|450|51001|21053|LD|00|LD1814192161|LD1814192161||1002957||20180701|20180702||35_INPUTTER|35_INPUTTER|||1|20180702|51001|3049|MT|21053|
59010103|PL.51001.21052.3203.ST.02001.SECU.00......CN0010606|51001|ACC|184433041371265.060001|0606|0606|CNY|238.770000|1||1|1|450|51001|21052|LD|00|LD1815199947|LD1815199947||1003902||20180701|20180702||42_INPUTTER|42_INPUTTER|||1|20180702|51001|3203|ST|21052|
59010103|PL.51001.21052.3203.ST.02001.SECU.00......CN0010606|51001|ACC|184810040244521.030001|0606|0606|CNY|238.770000|1||1|1|450|51001|21052|LD|00|LD1815199947|LD1815199947||1003902||20180702|20180702||45_INPUTTER|45_INPUTTER|||1|20180702|51001|3203|ST|21052|
50110101|PL.50000.1112.3063..........CN0010609|||184810040244665.090001|0606|0609|CNY|-0.010000|0||1|1|380|50000|1112|IC|||1060902000007349||1004437|||20180702||45_INPUTTER|45_INPUTTER|||1|20180702|50000|3063||1112|
50010202|PL.51001.21053.3049.MT.02102.UNSECU.00......CN0010608|51001|ACC|184810387444528.050001|0608|0608|CNY|35.090000|1||1|1|450|51001|21053|LD|00|LD1814192161|LD1814192161||1002957||20180702|20180702||46_INPUTTER|46_INPUTTER|||1|20180702|51001|3049|MT|21053|
59010203|PL.51001.21056.3204.MT.02401.SECU.00......CN0010606|51001|ACC|184811060744525.060001|0606|0606|CNY|185.810000|1||1|1|450|51001|21056|LD|00|LD1711722885|LD1711722885||1002725||20180702|20180702||48_INPUTTER|48_INPUTTER|||1|20180702|51001|3204|MT|21056|
50010103|PL.51001.21052.3203.ST.02001.UNSECU.00......CN0010606|51001|ACC|184432372871266.150001|0606|0606|CNY|286.540000|1||1|9999|450|51001|21052|LD|00|LD1806780182|LD1806780182||1001182||20180701|20180702||39_INPUTTER|39_INPUTTER|||1|20180702|51001|3203|ST|21052|
501103|PL.50000.1101.1001..........CN0010606|||184811975244682.020001|0606|0606|USD|-0.010000|0|6.616600|1|9999|380|50000|1101|IC|||1060601000000565||1000829|||20180702||41_INPUTTER|41_INPUTTER|||1|20180702|50000|1001||1101|
50010103|PL.51001.21052.3203.ST.02001.UNSECU.00......CN0010606|51001|ACC|184812311944528.020001|0606|0606|CNY|286.550000|1||1|9999|450|51001|21052|LD|00|LD1806780182|LD1806780182||1001182||20180702|20180702||42_INPUTTER|42_INPUTTER|||1|20180702|51001|3203|ST|21052|
50010202|PL.51001.21053.3049.MT.02102.UNSECU.00......CN0010608|51001|ACC|184433041371265.180001|0608|0608|CNY|189.490000|1||1|1|450|51001|21053|LD|00|LD1816202569|LD1816202569||1002957||20180701|20180702||42_INPUTTER|42_INPUTTER|||1|20180702|51001|3049|MT|21053|
50010202|PL.51001.21053.3049.MT.02102.UNSECU.00......CN0010608|51001|ACC|184810040244522.050001|0608|0608|CNY|189.500000|1||1|1|450|51001|21053|LD|00|LD1816202569|LD1816202569||1002957||20180702|20180702||45_INPUTTER|45_INPUTTER|||1|20180702|51001|3049|MT|21053|
50110101|PL.50000.1112.3203..........CN0010611|||184810040244667.040001|0611|0611|CNY|-0.540000|0||1|1|380|50000|1112|IC|||1061102000005602||1003630|||20180702||45_INPUTTER|45_INPUTTER|||1|20180702|50000|3203||1112|
501104|PL.50000.6122.1002..........CN0010606|||184810387444662.000001|0606|0606|CNY|-21.470000|0||1|9999|380|50000|6122|IC|||1060606000000718||1000445|||20180702||46_INPUTTER|46_INPUTTER|||1|20180702|50000|1002||6122|
50010101|PL.51001.21055.3201.ST.02304.UNSECU.00......CN0010606|51001|ACC|184432704671265.250001|0606|0606|USD|84.630000|1|6.616600|1|1|450|51001|21055|LD|00|LD1810988657|LD1810988657||1004420||20180701|20180702||40_INPUTTER|40_INPUTTER|||1|20180702|51001|3201|ST|21055|
500105|PL.51500.21060.3107.ST.03002..00......CN0010611|51500|ACC|184433041371266.050001|0611|0611|CNY|68.750000|1||1|1|450|51500|21060|LD|00|LD1816320377|LD1816320377||1003089||20180701|20180702||42_INPUTTER|42_INPUTTER|||1|20180702|51500|3107|ST|21060|
500105|PL.51500.21060.3107.ST.03002..00......CN0010611|51500|ACC|184810040244522.110001|0611|0611|CNY|68.750000|1||1|1|450|51500|21060|LD|00|LD1816320377|LD1816320377||1003089||20180702|20180702||45_INPUTTER|45_INPUTTER|||1|20180702|51500|3107|ST|21060|
50010101|PL.51001.21055.3201.ST.02304.UNSECU.00......CN0010606|51001|ACC|184812980344536.040001|0606|0606|USD|84.620000|1|6.616600|1|1|450|51001|21055|LD|00|LD1810988657|LD1810988657||1004420||20180702|20180702||44_INPUTTER|44_INPUTTER|||1|20180702|51001|3201|ST|21055|
501102|PL.50000.6131.3109..........CN0010606|||184810724044669.060001|0606|0606|CNY|-1833.330000|0||1|1|380|50000|6131|IC|||1060607000003201||1002163|||20180702||47_INPUTTER|47_INPUTTER|||1|20180702|50000|3109||6131|
50110101|PL.50000.1112.3107..........CN0010606|||184812980344678.010001|0606|0606|CNY|-0.020000|0||1|1|380|50000|1112|IC|||1060602000004548||1002753|||20180702||44_INPUTTER|44_INPUTTER|||1|20180702|50000|3107||1112|
500105|PL.51500.21060.3063.ST.03002..00......CN0010606|51500|ACC|184432372871265.190001|0606|0606|CNY|1361.110000|1||1|1|450|51500|21060|LD|00|LD1805531197|LD1805531197||1004372||20180701|20180702||39_INPUTTER|39_INPUTTER|||1|20180702|51500|3063|ST|21060|
500105|PL.51500.21060.3107.ST.03002..00......CN0010611|51500|ACC|184432704671265.090001|0611|0611|CNY|90.670000|1||1|1|450|51500|21060|LD|00|LD1809383350|LD1809383350||1003089||20180701|20180702||40_INPUTTER|40_INPUTTER|||1|20180702|51500|3107|ST|21060|
50110101|PL.50000.1112.3201..........CN0010613|||184810040244669.020001|0606|0613|CNY|-182.350000|0||1|9999|380|50000|1112|IC|||1061302000003927||1000972|||20180702||45_INPUTTER|45_INPUTTER|||1|20180702|50000|3201||1112|
501104|PL.50000.6122.1002..........CN0010606|||184810387444692.010001|0606|0606|CNY|-15.080000|0||1|9999|380|50000|6122|IC|||1060606000002152||1000578|||20180702||46_INPUTTER|46_INPUTTER|||1|20180702|50000|1002||6122|
50110101|PL.50000.1112.3063..........CN0010606|||184811060744677.060001|0606|0606|CNY|-0.130000|0||1|9999|380|50000|1112|IC|||1060602000000758||1001150|||20180702||48_INPUTTER|48_INPUTTER|||1|20180702|50000|3063||1112|
500105|PL.51500.21060.3063.ST.03002..00......CN0010606|51500|ACC|184812648944530.050001|0606|0606|CNY|1361.110000|1||1|1|450|51500|21060|LD|00|LD1805531197|LD1805531197||1004372||20180702|20180702||43_INPUTTER|43_INPUTTER|||1|20180702|51500|3063|ST|21060|
500105|PL.51500.21060.3107.ST.03002..00......CN0010611|51500|ACC|184812980344525.010001|0611|0611|CNY|90.660000|1||1|1|450|51500|21060|LD|00|LD1809383350|LD1809383350||1003089||20180702|20180702||44_INPUTTER|44_INPUTTER|||1|20180702|51500|3107|ST|21060|
50110101|PL.50000.1112.3203..........CN0010609|||184810040244663.060001|0606|0609|CNY|-1.320000|0||1|9999|380|50000|1112|IC|||1060902000002231||1001387|||20180702||45_INPUTTER|45_INPUTTER|||1|20180702|50000|3203||1112|
501102|PL.50000.6131.3201..........CN0010606|||184810724044668.070001|0606|0606|CNY|-68.600000|0||1|1|380|50000|6131|IC|||1060607000002493||1003644|||20180702||47_INPUTTER|47_INPUTTER|||1|20180702|50000|3201||6131|
50110101|PL.50000.1112.3201..........CN0010608|||184812311944676.080001|0608|0608|CNY|-23.690000|0||1|1|380|50000|1112|IC|||1060802000007379||1004439|||20180702||42_INPUTTER|42_INPUTTER|||1|20180702|50000|3201||1112|
59010203|PL.51001.21056.3204.MT.02401.SECU.00......CN0010606|51001|ACC|184430433071266.030001|0606|0606|CNY|103.220000|1||1|1|450|51001|21056|LD|00|LD1708100449|LD1708100449||1002725||20180701|20180702||44_INPUTTER|44_INPUTTER|||1|20180702|51001|3204|MT|21056|
501104|PL.50000.6121.1002..........CN0010606|||184810387444674.000001|0606|0606|CNY|-9.330000|0||1|9999|380|50000|6121|IC|||1060606000001105||1000237|||20180702||46_INPUTTER|46_INPUTTER|||1|20180702|50000|1002||6121|
59010203|PL.51001.21056.3204.MT.02401.SECU.00......CN0010606|51001|ACC|184810724044525.050001|0606|0606|CNY|103.230000|1||1|1|450|51001|21056|LD|00|LD1708100449|LD1708100449||1002725||20180702|20180702||47_INPUTTER|47_INPUTTER|||1|20180702|51001|3204|MT|21056|
500105|PL.51500.21060.3063.ST.03002..00......CN0010606|51500|ACC|184432372871265.170001|0606|0606|CNY|1361.110000|1||1|1|450|51500|21060|LD|00|LD1805515959|LD1805515959||1004372||20180701|20180702||39_INPUTTER|39_INPUTTER|||1|20180702|51500|3063|ST|21060|
501103|PL.50000.1102.1002..........CN0010606|||184810724044662.010001|0606|0606|CNY|-0.100000|0||1|9999|380|50000|1102|IC|||1060601000006008||1000579|||20180702||47_INPUTTER|47_INPUTTER|||1|20180702|50000|1002||1102|
50110101|PL.50000.1112.3203..........CN0010606|||184811060744675.040001|0606|0606|CNY|-0.020000|0||1|9999|380|50000|1112|IC|||1060602000003846||1001191|||20180702||48_INPUTTER|48_INPUTTER|||1|20180702|50000|3203||1112|
500105|PL.51500.21060.3063.ST.03002..00......CN0010606|51500|ACC|184812648944530.030001|0606|0606|CNY|1361.110000|1||1|1|450|51500|21060|LD|00|LD1805515959|LD1805515959||1004372||20180702|20180702||43_INPUTTER|43_INPUTTER|||1|20180702|51500|3063|ST|21060|
50010103|PL.51001.21052.3203.ST.02001.UNSECU.00......CN0010606|51001|ACC|184431367771266.090001|0606|0606|CNY|897.730000|1||1|9999|450|51001|21052|LD|00|LD1723306092|LD1723306092||1001210||20180701|20180702||35_INPUTTER|35_INPUTTER|||1|20180702|51001|3203|ST|21052|
501102|PL.50000.6131.3063..........CN0010609|||184810387444671.070001|0606|0609|CNY|-104.000000|0||1|9999|380|50000|6131|IC|||1060907000001447||1001265|||20180702||46_INPUTTER|46_INPUTTER|||1|20180702|50000|3063||6131|
50010103|PL.51001.21052.3203.ST.02001.UNSECU.00......CN0010606|51001|ACC|184811643444522.050001|0606|0606|CNY|897.720000|1||1|9999|450|51001|21052|LD|00|LD1723306092|LD1723306092||1001210||20180702|20180702||36_INPUTTER|36_INPUTTER|||1|20180702|51001|3203|ST|21052|
59010103|PL.51001.21052.3203.ST.02001.SECU.00......CN0010606|51001|ACC|184433041371265.170001|0606|0606|CNY|82.650000|1||1|1|450|51001|21052|LD|00|LD1815972139|LD1815972139||1003905||20180701|20180702||42_INPUTTER|42_INPUTTER|||1|20180702|51001|3203|ST|21052|
50010202|PL.51001.21053.3201.MT.02102.UNSECU.00......CN0010608|51001|ACC|184433041371267.130001|0608|0608|CNY|220.450000|1||1|1|450|51001|21053|LD|00|LD1808162234|LD1808162234||1003785||20180701|20180702||42_INPUTTER|42_INPUTTER|||1|20180702|51001|3201|MT|21053|
59010103|PL.51001.21052.3203.ST.02001.SECU.00......CN0010606|51001|ACC|184810040244522.040001|0606|0606|CNY|82.650000|1||1|1|450|51001|21052|LD|00|LD1815972139|LD1815972139||1003905||20180702|20180702||45_INPUTTER|45_INPUTTER|||1|20180702|51001|3203|ST|21052|
50110101|PL.50000.1112.3063..........CN0010609|||184810040244666.030001|0606|0609|CNY|-0.020000|0||1|1|380|50000|1112|IC|||1060902000007527||1002166|||20180702||45_INPUTTER|45_INPUTTER|||1|20180702|50000|3063||1112|
50110501|PL.50000.6111.3203..........CN0010608|||184810387444673.020001|0608|0608|CNY|-344.180000|0||1|1|380|50000|6111|IC|||1060805000002667||1004508|||20180702||46_INPUTTER|46_INPUTTER|||1|20180702|50000|3203||6111|
501104|PL.50000.6121.1002..........CN0010606|||184810387444692.030001|0606|0606|CNY|-9.030000|0||1|9999|380|50000|6121|IC|||1060606000002578||1000181|||20180702||46_INPUTTER|46_INPUTTER|||1|20180702|50000|1002||6121|
50110501|PL.50000.6111.3203..........CN0010606|||184811397744678.030001|0606|0606|CNY|-72.000000|0||1|1|380|50000|6111|IC|||1060605000000676||1002705|||20180702||49_INPUTTER|49_INPUTTER|||1|20180702|50000|3203||6111|
