BILN|PAYEN|DRAC|PAYB|DAIS|MATD|BPTP|FCVU|NOTE|CMDT|ACPN|ACPT|PEFN|PEAC|PEOB|DICR|CCY|WART|CNLOBS|GRTC|LINE_CODE|FACT|FCCY|FAMT|BRCA|PARENTBRCA|BRCA_CO|BLNO|SYS_DATE|
131058400019420180122151704351|深圳市航盛电子股份有限公司|79210155200000098|上海市浦东发展银行深圳分行科技园支行|20180122|20180722|2|799990.38||3|浦发深圳分行营业部|1|深圳市宝惠丰电子有限公司|41026800040026810|中国农业银行深圳振兴支行|5|CNY||||1003314.0004400.01|票据贴现(循环)|CNY|100000000.000000||0611|0611|BR1803004351|20180702|
130245103723020171122129710619|云南宏颖商贸有限公司|7372310182800044305|中信银行济南槐荫支行|20171122|20180522|2|300000.00||3|中信银行济南分行|1|九阳股份有限公司|7372310182600029784|中信银行济南槐荫支行|5|CNY||||1003314.0004400.01|票据贴现(循环)|CNY|100000000.000000||0611|0611|BR1803010619|20180702|
110260200253020180119151121642|东莞新能德科技有限公司|2010025319200439591|中国工商银行股份有限公司东莞大朗支行|20180119|20180724|2|799245.00||3|中国工商银行股份有限公司东莞大朗支行|1|深圳市富士邦电子有限公司|11009098383001|平安银行深圳侨香支行|5|CNY||||1003314.0004400.01|票据贴现(循环)|CNY|100000000.000000||0611|0611|BR1803021642|20180702|
130649100175420171109126134339|三门峡市金丰工贸有限公司|131032516010002639|广发银行股份有限公司郑州金水花园支行|20171109|20180509|2|2000000.00||3|广发银行郑州分行金水花园支行|1|上汽通用五菱汽车股份有限公司|1001215519300286683|上海汽车集团财务有限责任公司|5|CNY||||1003314.0004400.01|票据贴现(循环)|CNY|100000000.000000||0611|0611|BR1803034339|20180702|
130545804101320171128132257032|山东比德文动力科技有限公司|698830651|中国民生银行股份有限公司潍坊分行|20171128|20180528|2|1000000.00||3|中国民生银行潍坊分行|1|山东梅拉德能源动力科技有限公司|802161001421008587|潍坊银行昌乐支行|5|CNY||||1003314.0004400.01|票据贴现(循环)|CNY|100000000.000000||0611|0611|BR1803057032|20180702|
130952301501420171212137067892|十堰瑞盟工贸有限公司|41510100100345997|兴业银行股份有限公司十堰分行|20171212|20180612|2|5000000.00||3|兴业银行股份有限公司十堰分行|1|十堰海嘉工贸有限公司|415010100100361872|兴业银行股份有限公司十堰分行|5|CNY||||1003314.0004400.01|票据贴现(循环)|CNY|100000000.000000||0611|0611|BR1803067892|20180702|
110536104706320180119150997932|惠而浦（中国）股份有限公司|34001478605053004322|中国建设银行股份有限公司合肥高新开发区支行|20180119|20180719|2|1630000.00||3|中国建设银行股份有限公司合肥高新开发区支行|1|浙江晶贝电子科技有限公司|331065930018010108419|交通银行杭州丰潭支行|5|CNY||||1003314.0004400.01|票据贴现(循环)|CNY|100000000.000000||0611|0611|BR1803097932|20180702|
131033100032420180123152299882|华立科技股份有限公司|95260078801000000091|上海浦东发展银行股份有限公司杭州余杭科技城支行|20180123|20180723|2|870000.00||3|浦发杭州余杭支行|1|深圳市容敏电子有限公司|755917878410903|招商银行深圳市高新园支行|5|CNY||||1003314.0004400.01|票据贴现(循环)|CNY|100000000.000000||0611|0611|BR1803099882|20180702|
130758400866720180515194354546|深圳市飞马国际供应链股份有限公司|11014737573000|平安银行深圳香蜜湖支行|20180515|20181115|2|20000000.00||3|平安银行深圳分行|1|深圳市联普贸易有限公司|4000021019200355396|中国工商银行深圳市深东支行|4.80|CNY||||1004582.0004400.01|票据贴现(循环)|CNY|50000000.000000||0611|0611|BR1813754546|20180702|
130758400866720180515194354554|深圳市飞马国际供应链股份有限公司|11014737573000|平安银行深圳香蜜湖支行|20180515|20181115|2|26600000.00||3|平安银行深圳分行|1|深圳市联普贸易有限公司|4000021019200355396|中国工商银行深圳市深东支行|4.80|CNY||||1004582.0004400.01|票据贴现(循环)|CNY|50000000.000000||0611|0611|BR1813754554|20180702|
110465308389520180319171930938|重庆长安汽车股份有限公司|110201709719|中国银行重庆市分行江北支行|20180319|20180911|2|9000000.00||3|中国银行重庆市分行江北支行|1|天海雪城汽车电子（重庆）有限公司|3100086709024507597|中国工商银行股份有限公司重庆空港支行|4.90|CNY||||1003089.0004400.02|票据贴现(循环)|CNY|30000000.000000||0611|0611|BR1813830938|20180702|
110449620027320180329177198419|安阳市湖波经贸有限公司|257253265902|中国银行股份有限公司安阳水冶支行|20180329|20180929|2|1000000.00||3|中国银行股份有限公司安阳水冶支行|1|安阳市湖波熟料有限公司|254623735892|中国银行股份有限公司安阳水冶支行|4.90|CNY||||1003089.0004400.02|票据贴现(循环)|CNY|30000000.000000||0611|0611|BR1813898419|20180702|
150158400000020180411181016166|深圳市三诺数字科技有限公司|622012714011|汇丰银行（中国）有限公司深圳分行|20180410|20180818|2|686093.00||3|汇丰银行（中国）有限公司深圳分行|1|雷松科技（深圳）有限公司|11013547306201|平安银行深圳公明支行|4.90|CNY||||1004358.0004400.01|票据贴现(循环)|CNY|30000000.000000||0611|0611|BR1814216166|20180702|
130358405191120180510192516638|深圳市三诺声智股份有限公司|51910188000035421|中国光大银行股份有限公司深圳西部支行|20180510|20180909|2|1262412.00||3|中国光大银行深圳分行|1|深圳市三诺数字科技有限公司|773160857863|中国银行深圳市分行|4.90|CNY||||1004358.0004400.01|票据贴现(循环)|CNY|30000000.000000||0611|0611|BR1814216638|20180702|
130161400026820180404179313139|柳州悠进电装有限公司|452060201018160098036|交通银行柳州三中支行|20180404|20181004|2|500000.00||3|交通银行柳州三中支行|1|东莞胡连普光贸易有限公司|44001777908053009648|中国建设银行股份有限公司东莞大朗支行|4.95|CNY||||1003089.0004400.01|票据贴现(循环)|CNY|50000000.000000||0611|0611|BR1816313139|20180702|
110265300015220180419183922211|重庆长安汽车股份有限公司|3100022409022101134|中国工商银行股份有限公司重庆刘家台支行|20180419|20181012|2|1100000.00||3|中国工商银行股份有限公司重庆刘家台支行|1|重庆长华汽车线束有限公司|114401709826|中国银行重庆市分行江北支行|4.95|CNY||||1003089.0004400.01|票据贴现(循环)|CNY|50000000.000000||0611|0611|BR1816322211|20180702|
110224100011320180312169734308|长春市灯泡电线有限公司|4200222509000001366|中国工商银行长春市迎春路之行|20180312|20180925|2|500000.00||3||1|上海博昊机电有限公司|121917488510101|招商银行股份有限公司上海嘉定支行|4.95|CNY||||1003089.0004400.01|票据贴现(循环)|CNY|50000000.000000||0611|0611|BR1816334308|20180702|
131061400001620180425186939644|柳州市双飞汽车电器配件制造有限公司|55010154500000161|上海浦东发展银行股份有限公司柳州分行|20180425|20181025|2|1080000.00||3|上海浦东发展银行柳州分行营业部|1|东莞胡连普光贸易有限公司|44001777908053009648|中国建设银行股份有限公司东莞大朗支行|4.95|CNY||||1003089.0004400.01|票据贴现(循环)|CNY|50000000.000000||0611|0611|BR1816339644|20180702|
130639100001720180330177946785|福建源光线束电器有限公司|148002511010001758|广发银行股份有限公司福州分行|20180330|20180930|2|1538139.94||3|广发银行福州分行营业部|1|东莞胡连普光贸易有限公司|44001777908053009648|中国建设银行股份有限公司东莞大朗支行|4.95|CNY||||1003089.0004400.01|票据贴现(循环)|CNY|50000000.000000||0611|0611|BR1816346785|20180702|
130152300001720180322173657986|东风小康汽车有限公司|427616666018010014828|交通银行股份有限公司十堰分行|20180322|20180925|2|2000000.00||3|交通银行十堰分行|1|东风小康汽车有限公司重庆分公司|108810975344|中国银行重庆市分行沙坪坝支行|4.95|CNY||||1003089.0004400.01|票据贴现(循环)|CNY|50000000.000000||0611|0611|BR1816357986|20180702|
130361407900320180415182169941|柳州天海盟立电器有限公司|79000188000168896|中国光大银行股份有限公司柳州分行|20180415|20181015|2|600000.00||3|中国光大银行柳州分行|1|安徽凯迪电气有限公司|34001676808052502657|中国建设银行股份有限公司芜湖弋江支行|4.95|CNY||||1003089.0004400.01|票据贴现(循环)|CNY|50000000.000000||0611|0611|BR1816369941|20180702|
130552100514620180424185585486|东风小康汽车有限公司|0514014130000451|中国民生银行武沌口支行|20180424|20181024|2|1500000.00||3|中国民生银行武汉分行|1|东风小康汽车有限公司重庆分公司|108810975344|中国银行重庆市分行沙坪坝支行|4.95|CNY||||1003089.0004400.01|票据贴现(循环)|CNY|50000000.000000||0611|0611|BR1816385486|20180702|
130230523237320180410180389754|昆山市海王汽车销售有限公司|7323720182800097208|中信银行股份有限公司昆山高新技术产业开发区支行|20180410|20181010|2|1500000.00||3|中信银行股份有限公司昆山高新技术产业开发区支行|1|长城汽车股份有限公司徐水哈弗销售分公司|75170188000531432|中国光大银行股份有限公司石家庄分行营业部|4.95|CNY||||1003089.0004400.01|票据贴现(循环)|CNY|50000000.000000||0611|0611|BR1816389754|20180702|
130958400509820180530202217473|深圳市雷凌显示技术有限公司|337080100100427225|兴业银行股份有限公司深圳中心区支行|20180530|20180830|2|500000.00||3|兴业银行股份有限公司深圳分行|1|深圳市瀚强科技股份有限公司|813181917110001|招商银行总行营业部|5|CNY||||1003314.0004400.01|票据贴现(循环)|CNY|100000000.000000||0611|0611|BR1817117473|20180702|
110529007807320180423185123908|上海东富龙科技股份有限公司|31001530000050002496|中国建设银行股份有限公司上海吴泾支行|20180423|20181023|2|100000.00||3|中国建设银行股份有限公司上海闵行支行|1|上海海得自动化控制软件有限公司|1001119819000012738|中国工商银行股份有限公司上海市浦江高科技园支行|5|CNY||||1003314.0004400.01|票据贴现(循环)|CNY|100000000.000000||0611|0611|BR1817123908|20180702|
130833101214220180601203137549|杭州朗鸿科技股份有限公司|571906659210606|招商银行股份有限公司杭州钱塘支行|20180601|20180901|2|255000.00||3|招商银行股份有限公司杭州钱塘支行|1|杭州希贤科技有限公司|331065930018010078038|交通银行杭州丰潭支行|5|CNY||||1003314.0004400.01|票据贴现(循环)|CNY|100000000.000000||0611|0611|BR1817137549|20180702|
130946500691820180604203738515|威海广泰空港设备股份有限公司|378010100100238463|兴业银行股份有限公司威海分行|20180604|20180904|2|1000000.00||3|兴业银行股份有限公司威海分行|1|威海广泰特种车辆有限公司|1614030709200066928|中国工商银行股份有限公司威海工业园支行|5|CNY||||1003314.0004400.01|票据贴现(循环)|CNY|100000000.000000||0611|0611|BR1817138515|20180702|
130858400168620180507190846193|深圳市犇拓电子科技有限公司|755937194410901|招商银行股份有限公司深圳梅龙支行|20180507|20181107|2|100000.00||3|招商银行股份有限公司深圳梅龙支行|1|东莞市栢科电源有限公司|160150190010004811|东莞农村商业银行股份有限公司|5|CNY||||1003314.0004400.01|票据贴现(循环)|CNY|100000000.000000||0611|0611|BR1817146193|20180702|
130858400168620180507190846208|深圳市犇拓电子科技有限公司|755937194410901|招商银行股份有限公司深圳梅龙支行|20180507|20181107|2|100000.00||3|招商银行股份有限公司深圳梅龙支行|1|东莞市栢科电源有限公司|160150190010004811|东莞农村商业银行股份有限公司|5|CNY||||1003314.0004400.01|票据贴现(循环)|CNY|100000000.000000||0611|0611|BR1817146208|20180702|
130233243365220180423185147113|余姚市兰山电机企业有限公司|7336510182800062547|中信银行宁波余姚支行|20180423|20181023|2|110000.00||3|中信银行宁波分行|1|上海龙磁贸易有限公司|1001055509006901587|中国工商银行股份有限公司上海市七莘路支行|5|CNY||||1003314.0004400.01|票据贴现(循环)|CNY|100000000.000000||0611|0611|BR1817147113|20180702|
110230520235520180314170559161|唐盛国际机械（昆山）有限公司|1102023509005294967|中国工商银行昆山市经济技术开发区支行|20180314|20180914|2|100000.00||3|中国工商银行昆山市经济技术开发区支行|1|苏州寿力气体设备有限公司|548259035641|中国银行股份有限公司苏州工业园区支行|5|CNY||||1003314.0004400.01|票据贴现(循环)|CNY|100000000.000000||0611|0611|BR1817159161|20180702|
110246660080620180418183365544|山东力强钢板有限公司|1613002319200133796|中国工商银行博兴县支行|20180418|20181023|2|1000000.00||3|中国工商银行博兴县支行|1|山东省博兴县华泰彩钢有限公司|1613002319200171492|中国工商银行博兴县支行|5|CNY||||1003314.0004400.01|票据贴现(循环)|CNY|100000000.000000||0611|0611|BR1817165544|20180702|
110558400004820180614208588552|广西三创科技有限公司|44201003100052535119|中国建设银行股份有限公司深圳建设路支行|20180614|20180914|2|3761173.00||3|中国建设银行股份有限公司深圳城东支行|1|北海市国腾智达电子有限公司|45050165004600000084|中国建设银行股份有限公司北海工业园区支行|5|CNY||||1003314.0004400.01|票据贴现(循环)|CNY|100000000.000000||0611|0611|BR1817188552|20180702|
110558400004820180614208588569|广西三创科技有限公司|44201003100052535119|中国建设银行股份有限公司深圳建设路支行|20180614|20180914|2|2000000.00||3|中国建设银行股份有限公司深圳城东支行|1|北海市国腾智达电子有限公司|45050165004600000084|中国建设银行股份有限公司北海工业园区支行|5|CNY||||1003314.0004400.01|票据贴现(循环)|CNY|100000000.000000||0611|0611|BR1817188569|20180702|
110265300015220180207161145926|重庆长安汽车股份有限公司|3100022409022101134|中国工商银行股份有限公司重庆刘家台支行|20180207|20180803|2|1250000.00||3|中国工商银行股份有限公司重庆刘家台支行|1|重庆德科电子仪表有限公司|3100026909024528740|中国工商银行股份有限公司重庆西郊支行|5.08|CNY||||1003314.0004400.01|票据贴现(循环)|CNY|100000000.000000||0611|0611|BR1807245926|20180702|
130633250331020171221140550684|宁波慈兴进出口有限公司|134115514010000371|广发银行股份有限公司宁波慈溪支行|20171221|20180621|2|50000.00||3|广发银行股份有限公司宁波慈溪支行|1|宁波慈兴轴承有限公司|39502001040002272|中国农业银行宁波慈溪市支行|5.08|CNY||||1003314.0004400.01|票据贴现(循环)|CNY|100000000.000000||0611|0611|BR1807250684|20180702|
130965100010920180124152653013|中铁八局集团有限公司|431020100100605332|兴业银行股份有限公司成都分行营业部|20180124|20180724|2|290000.00||3|兴业银行股份有限公司成都分行营业部|1|重庆科中建材有限公司|3100025819024821391|中国工商银行股份有限公司重庆西用微电子产业园区支行|5.08|CNY||||1003314.0004400.01|票据贴现(循环)|CNY|100000000.000000||0611|0611|BR1807253013|20180702|
110260300022620180209163056862|铁将军汽车电子股份有限公司|2011002219248791668|中国工商银行股份有限公司中山小榄支行|20180209|20180521|2|2363794.44||3|中国工商银行股份有限公司中山小榄支行|1|广州周立功单片机科技有限公司|44001580909050286046|中国建设银行股份有限公司广州龙口路支行|5.08|CNY||||1003314.0004400.01|票据贴现(循环)|CNY|100000000.000000||0611|0611|BR1807256862|20180702|
110434585283520180126154566806|浙江琦星电子有限公司|362366145034|中国银行股份有限公司玉环大麦屿支行|20180126|20180725|2|600000.00||3|中国银行玉环支行|1|浙江晶贝电子科技有限公司|331065930018010108419|交通银行杭州丰谭支行|5.08|CNY||||1003314.0004400.01|票据贴现(循环)|CNY|100000000.000000||0611|0611|BR1807266806|20180702|
